Office_scale,Residential_scale
0.005603834,0.010935515
0.005658879,0.01114453
0.005690908,0.010975807
0.006379985,0.009435895
0.007525192,0.009774601
0.007558268,0.009331388
0.008107491,0.009492556
0.008137212,0.008018119
0.008305198,0.008655237
0.008486108,0.009935768
0.008530003,0.010347504
0.008588331,0.010314766
0.008734778,0.009323832
0.008326754,0.010347504
0.007447638,0.011611666
0.007231737,0.011717433
0.007126559,0.011257852
0.006977543,0.011523528
0.006758429,0.012144277
0.006451775,0.011853419
0.006210327,0.012281522
0.005978926,0.011677141
0.005867206,0.010129674
0.005808689,0.009928214
0.005773447,0.009919399
0.005717401,0.00971794
0.005727063,0.010008798
0.006440063,0.009904291
0.006998131,0.009041789
0.009167082,0.012836797
0.009008154,0.010443197
0.009071805,0.010452011
0.008840617,0.010483489
0.008549782,0.008171733
0.008662389,0.007027186
0.008542488,0.005496089
0.008594637,0.007477954
0.008139166,0.008212025
0.007101937,0.009508925
0.006853689,0.010452011
0.006688209,0.010693764
0.006524528,0.011893711
0.006382615,0.011289331
0.006122551,0.011539897
0.005986322,0.010854931
0.005867162,0.010822193
0.005742127,0.010765533
0.005676866,0.010201444
0.005600164,0.010250551
0.005597602,0.010532594
0.005558794,0.009999985
0.005509006,0.010080569
0.005425388,0.009170219
0.005509523,0.00842104
0.00551668,0.00506043
0.005570762,0.006736328
0.005624357,0.00615713
0.005718589,0.00547972
0.005844069,0.00506043
0.005883804,0.006510944
0.00605863,0.00842104
0.006222629,0.009798524
0.006272963,0.01147568
0.006293377,0.011701064
0.006346406,0.012933749
0.00627608,0.012144277
0.006183527,0.012386028
0.006070069,0.013256086
0.005909477,0.01265926
0.005818569,0.012506906
0.00575659,0.012014586
0.005661049,0.011724987
0.005643073,0.012836797
0.005602651,0.012184569
0.005603309,0.012151831
0.005402061,0.01121756
0.005224347,0.007833027
0.005212354,0.004318804
0.005284886,0.002707123
0.005339556,0.000386552
0.005449737,-0.000128393
0.005594185,-0.000128393
0.005741675,0.001128178
0.005968198,0.004818677
0.006166288,0.008961205
0.00632021,0.010419273
0.006469601,0.01209517
0.006473292,0.012103985
0.006409322,0.012974041
0.006352177,0.013183056
0.006317658,0.013772328
0.006145103,0.014094664
0.005964619,0.013384516
0.005826951,0.012393584
0.005748939,0.011523528
0.005705952,0.011523528
0.005656553,0.011160899
0.005590435,0.01079827
0.005790741,0.010919146
0.006666541,0.010637103
0.007650217,0.008138995
0.007373048,0.004061943
0.007857174,0.003094934
0.007911106,0.000805841
0.007430735,0.000193905
0.007401837,-3.27E-05
0.007914027,0.001256608
0.008024454,0.002289092
0.008169619,0.005584227
0.008185333,0.007864506
0.007380929,0.010419273
0.007196759,0.010684949
0.007103582,0.011257852
0.006961223,0.010862485
0.006741574,0.011435388
0.00645488,0.0121682
0.00622395,0.011225114
0.006056015,0.010774347
0.005836483,0.010331135
0.005703914,0.010483489
0.005619968,0.009831261
0.005594521,0.00971794
0.005704043,0.010073013
0.006641358,0.008759744
0.007788032,0.006551236
0.00751999,0.004802308
0.007730774,0.001837065
0.007599175,0.00109544
0.007400019,0.00041929
0.007481637,0.00041929
0.007857743,0.001635606
0.008005261,0.005020138
0.008051569,0.006221345
0.007977816,0.00827624
0.007317661,0.009646169
0.007203337,0.01019389
0.007072788,0.010725241
0.006913829,0.01065347
0.006733151,0.011395096
0.006413673,0.011798017
0.006142872,0.011193637
0.005977231,0.010757978
0.005842547,0.010250551
0.005756945,0.009944583
0.005618307,0.009250804
0.005595062,0.009871553
0.005659365,0.00957314
0.0061628,0.009009051
0.007012057,0.009073266
0.008214645,0.008871807
0.008561272,0.007285306
0.008002051,0.002151848
0.007511582,0.00025812
0.0075564,3.27E-05
0.007739408,0.000967009
0.00787668,0.003256101
0.008060084,0.00513346
0.008098835,0.008058411
0.007337216,0.009597064
0.007164652,0.010177521
0.007063536,0.010790716
0.007010041,0.010523781
0.006837161,0.010902777
0.006499418,0.011087869
0.006200391,0.011620481
0.006000484,0.010435642
0.005802029,0.010129674
0.005759005,0.010241736
0.005722261,0.010443197
0.005655946,0.009388049
0.005659624,0.009686461
0.005893849,0.009525294
0.006473165,0.006454283
0.007560871,0.004996215
0.008152067,0.003609917
0.008073086,0.00491563
0.007525973,0.000611936
0.00762884,0.00109544
0.007969888,0.002256355
0.008079227,0.003448748
0.008173349,0.006043808
0.008130308,0.008525547
0.007454931,0.010492302
0.007266701,0.010065459
0.007225712,0.010234182
0.006988205,0.010926702
0.006774203,0.011040023
0.006536317,0.011741356
0.00621255,0.010371427
0.006033036,0.010831008
0.005860143,0.010282028
0.005759781,0.010146043
0.005696575,0.009686461
0.005693767,0.00970283
0.005758835,0.009871553
0.006083167,0.009082081
0.006616817,0.007373446
0.007570232,0.004384279
0.007812588,0.001708635
0.007742559,0.000386552
0.007415805,6.43E-05
0.007521455,-0.000161168
0.00775253,0.000450767
0.007816739,0.002965243
0.007898934,0.00601107
0.007993434,0.008138995
0.007120724,0.010846116
0.006919979,0.010629547
0.006793784,0.011298144
0.006632119,0.012362105
0.006443595,0.011338436
0.006177548,0.012369661
0.005909361,0.011651958
0.005751989,0.011395096
0.005662952,0.010805825
0.005598277,0.010757978
0.005527112,0.010684949
0.005488145,0.011274221
0.005435947,0.010580442
0.005331195,0.009065712
0.005282631,0.007800289
0.005389557,0.00389196
0.005418389,0.001901282
0.005634926,0.003327872
0.005600518,0.003723237
0.005738038,0.003239732
0.00575845,0.001644419
0.00588045,0.002957689
0.005988269,0.006051362
0.006168887,0.00950137
0.006275299,0.011660772
0.006239637,0.011233929
0.006245106,0.011225114
0.006263763,0.01265926
0.006189786,0.013175502
0.006069175,0.013715668
0.00591908,0.012071247
0.005789807,0.012256339
0.00571454,0.012305445
0.00566095,0.011651958
0.005580978,0.011757725
0.005553908,0.011395096
0.00549508,0.011459311
0.005398231,0.010065459
0.005274548,0.007245014
0.005262599,0.004287327
0.005309582,0.001837065
0.005389252,0.000516242
0.005457979,3.27E-05
0.005608708,0.000193905
0.005808991,0.000805841
0.006061346,0.002772597
0.006284894,0.005995962
0.006455846,0.009259617
0.006514101,0.011120607
0.006483058,0.011604112
0.006507013,0.012063693
0.006487055,0.012450245
0.006339045,0.013441177
0.00615698,0.013651451
0.005973296,0.013659007
0.005845196,0.013433623
0.005710092,0.011580189
0.005648097,0.011298144
0.005608067,0.011950372
0.005582954,0.011419019
0.005600814,0.011402651
0.006163786,0.010765533
0.006814001,0.00834801
0.00788785,0.006309484
0.00825978,0.004061943
0.008217559,0.002514477
0.007827108,0.000547719
0.007897116,0.000934273
0.008250782,0.003094934
0.008332482,0.004415757
0.008638373,0.007889688
0.008497775,0.010338689
0.007562621,0.010120861
0.007365944,0.011974295
0.007318865,0.012175756
0.007194929,0.011926448
0.006961088,0.012732288
0.006628512,0.012151831
0.006272929,0.012329369
0.006061226,0.012216048
0.005859912,0.012554752
0.005804564,0.011732543
0.005778925,0.012248784
0.005754469,0.010774347
0.005769727,0.011329622
0.006037605,0.010790716
0.006566277,0.01039535
0.008104102,0.007018373
0.008229721,0.005254336
0.007799329,0.001417777
0.007500157,0.001417777
0.00756546,0.001386298
0.00775546,0.00219214
0.008041388,0.004794754
0.008203421,0.007204722
0.008044898,0.009058158
0.007548016,0.010266918
0.007309509,0.011265406
0.007165458,0.012023401
0.00706686,0.011798017
0.006890424,0.011757725
0.006600613,0.012362105
0.006274528,0.012957672
0.006031239,0.01074161
0.005896533,0.01147568
0.005759929,0.010516225
0.005674882,0.01099973
0.005682063,0.010596811
0.005654503,0.010564073
0.006096364,0.009726753
0.006675001,0.007212278
0.007731595,0.004770831
0.007939056,0.001289346
0.00786941,0.000225384
0.007762676,-3.27E-05
0.00774495,-0.000289599
0.007996907,0.000547719
0.007923067,0.002578691
0.00803155,0.0060841
0.008151148,0.007759997
0.007345474,0.010016352
0.007251222,0.010669839
0.007213737,0.01099973
0.007142769,0.011354805
0.006872094,0.011677141
0.00656614,0.01191008
0.006250781,0.012071247
0.006073577,0.012587489
0.005842045,0.011016099
0.005775124,0.010935515
0.005694194,0.01134599
0.005747215,0.011386283
0.005751356,0.010895223
0.005984446,0.010282028
0.006668293,0.008750931
0.00810202,0.006745141
0.008281701,0.004190374
0.008107028,0.00177285
0.007707542,3.27E-05
0.007768355,6.43E-05
0.008311415,0.000128393
0.008334336,0.001740112
0.008176992,0.005527566
0.008472941,0.008034487
0.007573205,0.010169966
0.007347618,0.01019389
0.007264124,0.010516225
0.007084243,0.011708619
0.006898519,0.011225114
0.00658152,0.01114453
0.006372205,0.012047324
0.006116256,0.01149079
0.005896081,0.010596811
0.005816056,0.010210258
0.005697117,0.009743122
0.005685334,0.009315019
0.005683993,0.009774601
0.005730175,0.009556772
0.006285135,0.007921167
0.007417641,0.004996215
0.007800145,0.002868291
0.008148737,0.001805588
0.007369584,0.000773104
0.007448662,0.000547719
0.007662627,0.001410221
0.007822712,0.003642653
0.007771022,0.005697548
0.007740809,0.008662791
0.007113254,0.00971794
0.006848776,0.011265406
0.006747935,0.011056391
0.006702493,0.011523528
0.006453627,0.011724987
0.006199063,0.012386028
0.005966121,0.010822193
0.005825912,0.010644657
0.005719637,0.010452011
0.00561193,0.00950137
0.005533398,0.009855185
0.005514505,0.00970283
0.005467709,0.009435895
0.005389358,0.008646423
0.005389728,0.007759997
0.005441612,0.005342475
0.005490436,0.002353307
0.00563711,0.005318551
0.00567475,0.003609917
0.005763707,0.002699567
0.005940398,0.005818424
0.006211687,0.007639122
0.006319696,0.009435895
0.006358186,0.01004909
0.00636491,0.010911592
0.00631828,0.011177268
0.006243824,0.010878854
0.006159697,0.011902524
0.006095448,0.01196674
0.005925527,0.011636849
0.005804926,0.011611666
0.005769642,0.011160899
0.005661256,0.010992176
0.005615528,0.010935515
0.005589172,0.011531082
0.005547681,0.01074161
0.005480287,0.010532594
0.005384141,0.010129674
0.005327174,0.007567351
0.005342357,0.004318804
0.005368488,0.00219214
0.00549085,0.003351795
0.005646939,0.005285814
0.005792546,0.004464863
0.006274545,0.009492556
0.006218173,0.006398881
0.006630292,0.009525294
0.006642804,0.010661026
0.006540385,0.012627781
0.006500554,0.012175756
0.006504946,0.012457799
0.006517626,0.012869534
0.006349207,0.013223348
0.006168879,0.013070994
0.005913138,0.012329369
0.005774102,0.011354805
0.005687473,0.011047578
0.005600093,0.011918893
0.005566969,0.010854931
0.005553732,0.01114453
0.005555607,0.01079827
0.005799259,0.010548963
0.006879892,0.009928214
0.007927494,0.004061943
0.008144497,0.003223364
0.007460123,0.000644672
0.00793516,0.000483504
0.007851545,-0.000161168
0.008451841,0.000644672
0.008613404,0.003674132
0.008764104,0.0062289
0.00829739,0.008565839
0.007559538,0.010428088
0.007356953,0.011483236
0.007282867,0.011660772
0.007197887,0.011547451
0.006983302,0.011168453
0.00665481,0.011829496
0.006377546,0.012151831
0.006122009,0.012426322
0.006027128,0.012369661
0.005899078,0.012030955
0.005792485,0.011757725
0.005779642,0.011419019
0.005759382,0.011096684
0.005798111,0.010210258
0.006349635,0.008025674
0.007714126,0.00506043
0.007976102,0.003029458
0.007763233,0.000450767
0.007420188,-6.43E-05
0.007475246,0.000483504
0.007989701,0.001322084
0.008093992,0.00363384
0.007975424,0.006245268
0.007812599,0.008574652
0.007340529,0.010508671
0.007113046,0.011184822
0.007014272,0.010895223
0.006888239,0.010613178
0.006730876,0.010975807
0.006406494,0.011298144
0.006187328,0.011410206
0.005973133,0.012369661
0.005830886,0.0108713
0.005724596,0.01114453
0.005632367,0.01004909
0.005584621,0.010523781
0.00557756,0.009814893
0.005452511,0.008985128
0.005555852,0.008646423
0.005654201,0.005351288
0.005803456,0.003368164
0.006016142,0.005254336
0.006033254,0.000999747
0.006173682,0.000128393
0.006411967,0.003835299
0.006627749,0.005278259
0.006726693,0.007413738
0.006876686,0.009049343
0.006780077,0.01004909
0.006676763,0.009992429
0.006637687,0.011056391
0.006604476,0.011772835
0.00648999,0.010854931
0.006244497,0.011281775
0.006063117,0.011265406
0.005891613,0.010774347
0.005775263,0.011265406
0.00569776,0.010241736
0.005585612,0.010065459
0.005524814,0.010282028
0.005503648,0.009871553
0.005604138,0.009274727
0.006142488,0.007276493
0.007269999,0.004415757
0.007644281,0.002030972
0.007572753,0.000289599
0.007307241,-3.27E-05
0.00754656,-0.000225384
0.007874818,0.001063962
0.007814512,0.003417271
0.007931527,0.005245522
0.008036876,0.007647935
0.007431604,0.009646169
0.007216053,0.009541662
0.007047687,0.009710384
0.00697386,0.010186335
0.006737822,0.010146043
0.006470297,0.01134599
0.006221554,0.010258105
0.006037163,0.009315019
0.005877708,0.00971794
0.005756839,0.008952391
0.005686382,0.008783667
0.005606762,0.008985128
0.005579857,0.008598577
0.00582946,0.009565585
0.006560219,0.00957314
0.007739526,0.009549217
0.007583909,0.003578438
0.008023301,0.005496089
0.007426759,0.003271211
0.007592917,0.003497854
0.007902635,0.003562069
0.007829194,0.006197422
0.007653853,0.005624519
0.007664251,0.007245014
0.007094565,0.009605877
0.006954273,0.009743122
0.00682991,0.010032721
0.006715422,0.009492556
0.006543869,0.010371427
0.006291386,0.010637103
0.006122126,0.010347504
0.005928476,0.010402904
0.005795959,0.009952137
0.005739115,0.01004909
0.005641912,0.009968506
0.005614744,0.009210512
0.005550239,0.009565585
0.005558114,0.008888176
0.005427106,0.005012583
0.005509788,0.002787707
0.00563709,0.002183325
0.005697228,0.000919163
0.005743126,0.001337192
0.005917771,0.000314781
0.006104889,0.002030972
0.006194271,0.001417777
0.006266853,0.005342475
0.00634348,0.008373192
0.006325902,0.009999985
0.00630558,0.010161152
0.006310843,0.009170219
0.006244305,0.009887922
0.006187003,0.009380493
0.005995459,0.009935768
0.005839229,0.010065459
0.005699946,0.009710384
0.005596452,0.009001497
0.005588212,0.009219326
0.005568942,0.008509178
0.005533956,0.00909845
0.005422186,0.008517993
0.005413542,0.007437661
0.005550984,0.007381
0.005659797,0.007873319
0.005712799,0.008122626
0.005863883,0.008243502
0.006030655,0.008589762
0.006150448,0.008630054
0.006366688,0.009323832
0.006692233,0.009435895
0.006801084,0.009622246
0.006858052,0.010331135
0.00666472,0.011241483
0.006513804,0.011628035
0.006497223,0.012281522
0.006425527,0.013030702
0.006336783,0.010846116
0.006142698,0.011668327
0.006011792,0.011483236
0.005850762,0.010943071
0.00577089,0.010966994
0.005727942,0.009646169
0.00567661,0.010008798
0.005617092,0.009556772
0.005607096,0.009106004
0.005770476,0.009049343
0.006163582,0.00676151
0.007350688,0.004908076
0.008122794,0.007688227
0.008053892,0.004746908
0.007609076,0.002739859
0.008379876,0.007558538
0.008836142,0.007155617
0.009034627,0.009113558
0.008941391,0.008776113
0.008833191,0.009452264
0.007671443,0.009485002
0.007477739,0.01054015
0.007291281,0.01039535
0.007174887,0.011087869
0.006964016,0.011402651
0.006575009,0.011942816
0.006321618,0.011450498
0.006126936,0.009935768
0.005903869,0.010186335
0.005798297,0.009677648
0.005729424,0.009726753
0.005669495,0.009613431
0.005601848,0.008719452
0.00571592,0.007776366
0.00649511,0.005754209
0.007416782,0.002642906
0.007705657,0.000193905
0.007873857,0.000540165
0.0075779,-0.00025812
0.007649716,-0.001353561
0.007978981,-0.000611936
0.008059937,0.001869803
0.008073362,0.00547972
0.008063994,0.007937534
0.007537308,0.010089382
0.007466624,0.010637103
0.00725577,0.010355058
0.007217047,0.011281775
0.006943939,0.012224861
0.006668948,0.012144277
0.006442748,0.012433876
0.006207184,0.01121756
0.005999589,0.010959438
0.005909468,0.010613178
0.005777369,0.010589255
0.005753074,0.010895223
0.005814073,0.010589255
0.005982545,0.009622246
0.006642249,0.006454283
0.007805256,0.004835046
0.00835111,0.003424825
0.008529992,0.003659022
0.008477163,0.005503643
0.008732807,0.006212531
0.008828352,0.004069497
0.008685896,0.005576672
0.008975665,0.008058411
0.00896673,0.010435642
0.007786998,0.011419019
0.00766663,0.011805571
0.007635539,0.012756213
0.007480209,0.013312747
0.007201549,0.013208239
0.006910643,0.014109773
0.00663696,0.014649939
0.006338248,0.014215541
0.006145899,0.013747145
0.006078709,0.012523275
0.006010884,0.012739844
0.005970114,0.012474168
0.005861572,0.012103985
0.005777604,0.010475934
0.006714227,0.008662791
0.008215258,0.007994195
0.008238203,0.004214297
0.008167541,0.001523543
0.007761952,0.000378998
0.007978157,0.002095187
0.008341416,0.001322084
0.008345007,0.003585992
0.008525109,0.006503389
0.008375149,0.009259617
0.007542845,0.011362359
0.007383215,0.011798017
0.007319066,0.011677141
0.007224489,0.012571121
0.006900249,0.013167947
0.006602596,0.013659007
0.006316093,0.012547198
0.006108981,0.013424808
0.005937892,0.012820428
0.005844691,0.01251446
0.005808748,0.01203977
0.005702687,0.011628035
0.005670843,0.012812874
0.0057,0.011426575
0.006279662,0.007406183
0.007637591,0.005093168
0.007974842,0.003190627
0.008031513,0.001417777
0.007469185,0.000870056
0.007625343,0.00067741
0.008018535,0.000870056
0.007927229,0.004012836
0.007976629,0.005970778
0.007910055,0.010266918
0.007009404,0.011369914
0.00688529,0.012506906
0.006836367,0.012724734
0.0067308,0.012369661
0.006564189,0.012893457
0.006372644,0.013948606
0.006118795,0.013755959
0.00596419,0.012603858
0.005796223,0.012007032
0.005728787,0.012772582
0.005560981,0.011741356
0.005479486,0.012272708
0.005401993,0.011580189
0.005292193,0.009984875
0.005279186,0.007953903
0.005390809,0.004867784
0.00544867,0.002675644
0.005519719,0.000838579
0.005551687,0.001675898
0.005613663,0.000483504
0.005711862,0.002256355
0.005796384,0.004867784
0.00585286,0.00772852
0.006020915,0.009944583
0.006076416,0.01134599
0.006165923,0.011741356
0.006185938,0.011829496
0.006115421,0.012329369
0.006051042,0.012248784
0.005940936,0.012805318
0.005765485,0.012820428
0.005641111,0.011531082
0.005533581,0.011798017
0.005540224,0.011168453
0.005498847,0.01099973
0.00543414,0.011040023
0.005348843,0.010604365
0.005199097,0.008582208
0.005193795,0.006413991
0.005289385,0.002901028
0.005285733,0.000611936
0.00535073,-0.000386552
0.005388771,-0.00067741
0.005489739,-0.000386552
0.005709137,0.00109544
0.005891137,0.003320318
0.006049786,0.005520012
0.006261772,0.01004909
0.00625089,0.010459565
0.006199781,0.011032468
0.006231768,0.011314513
0.00622352,0.011402651
0.006129623,0.012417507
0.005965243,0.01121756
0.005843248,0.010935515
0.005689508,0.011611666
0.005537243,0.010790716
0.005490796,0.010677395
0.005459519,0.010378981
0.005390932,0.010258105
0.005389679,0.009911845
0.00547892,0.008662791
0.006186586,0.006221345
0.00733728,0.002836812
0.007732159,0.000838579
0.007843296,0.000990932
0.007790539,0.00465751
0.007997499,0.004996215
0.008429072,0.007276493
0.00810435,0.003183072
0.008184353,0.006204976
0.008150242,0.008670346
0.007338672,0.009194144
0.007177512,0.009807338
0.007092336,0.010402904
0.006963084,0.011395096
0.006815342,0.011483236
0.006484128,0.011410206
0.006229375,0.012151831
0.005984255,0.01065347
0.005801843,0.01039535
0.005721706,0.01054015
0.005651798,0.009750678
0.005590886,0.009911845
0.005581353,0.009364126
0.005580767,0.007824212
0.006262744,0.006801802
0.007283074,0.003320318
0.007709212,0.001192393
0.007601001,-0.000128393
0.007382752,-0.000483504
0.007473653,-0.000547719
0.007792834,0.000773104
0.007953713,0.002384786
0.008029931,0.005527566
0.00802606,0.008034487
0.007328173,0.00888062
0.007047289,0.010355058
0.006917767,0.010919146
0.006884584,0.011644404
0.006726803,0.011611666
0.006461824,0.012200938
0.006188002,0.011644404
0.005983066,0.011556264
0.005823351,0.010338689
0.00570185,0.010604365
0.005674404,0.009944583
0.005623532,0.010282028
0.005570323,0.009179034
0.005639843,0.008574652
0.006126024,0.005890195
0.007068643,0.003190627
0.007364599,0.001386298
0.00737892,0
0.00709528,-0.000386552
0.0072195,-0.000838579
0.007456234,0.00025812
0.007705292,0.001644419
0.007764656,0.004012836
0.007769945,0.007340708
0.007318313,0.008670346
0.007030781,0.009234435
0.006875158,0.009911845
0.006750559,0.009194144
0.006523497,0.009556772
0.006296272,0.009637356
0.006051979,0.010402904
0.005883132,0.0096298
0.005716738,0.009234435
0.005607192,0.009032974
0.00555317,0.00902542
0.005463681,0.009202957
0.005412126,0.008750931
0.005347826,0.007018373
0.005377372,0.005084353
0.005552615,0.00177285
0.005731387,0.000580457
0.005927736,-0.000708889
0.006140226,-0.000516242
0.006362147,-0.000516242
0.006514182,0.000225384
0.006618052,0.001578945
0.006700847,0.005197675
0.006841322,0.008227133
0.006738814,0.008864253
0.006623927,0.009179034
0.006631916,0.009508925
0.006624583,0.009646169
0.006550527,0.010177521
0.006345912,0.009468633
0.006151623,0.008992682
0.00604375,0.00842104
0.005911243,0.008283794
0.005865335,0.007703337
0.005781553,0.007961459
0.005717284,0.007309231
0.005639808,0.00745403
0.005512592,0.006140761
0.00567183,0.004424571
0.006201758,0.00109544
0.006623737,-0.000516242
0.00685634,-0.000805841
0.00688547,-0.001225131
0.007151912,-0.001192393
0.007417022,-0.000773104
0.007579707,0.001192393
0.007672374,0.004278512
0.007655598,0.005446982
0.007299602,0.007309231
0.007051297,0.00792998
0.007002198,0.008380747
0.006939908,0.008098703
0.006715441,0.00800175
0.00644851,0.008162918
0.006213659,0.008750931
0.006087661,0.0083329
0.006070607,0.007783921
0.00599232,0.007228647
0.005936685,0.006534868
0.00586625,0.006913864
0.005807264,0.006873572
0.005815881,0.006197422
0.005767678,0.004012836
0.00592658,0.001160914
0.006076753,0.001675898
0.006128588,0.000483504
0.006271696,0.000805841
0.006409971,0.000708889
0.006635185,0.003206996
0.006666671,0.001732558
0.006845012,0.004948368
0.006961365,0.006309484
0.006786972,0.007268939
0.006562975,0.007406183
0.006627043,0.007591274
0.006603164,0.007494321
0.006507838,0.00745403
0.006309548,0.007494321
0.006141205,0.007171986
0.006039933,0.006978081
0.00596424,0.007139248
0.005894244,0.006551236
0.005838546,0.006366145
0.005768669,0.0060841
0.005773986,0.007051109
0.005820997,0.005939301
0.00588355,0.00582598
0.005800611,0.005970778
0.005740945,0.00471417
0.00582123,0.004069497
0.005893927,0.002248801
0.006115094,0.003038273
0.006094992,0.003609917
0.00646281,0.005616964
0.006502399,0.004576926
0.006621331,0.005930486
0.006645641,0.006108023
0.006722852,0.007285306
0.006751263,0.007309231
0.006698589,0.00794509
0.006601637,0.007098957
0.006452931,0.007897242
0.00625691,0.007864506
0.006140603,0.007276493
0.006034301,0.006349776
0.005972105,0.006470652
0.005895911,0.006261636
0.005841387,0.005697548
0.005846385,0.005890195
0.005992429,0.00491563
0.006352442,0.003296393
0.007550081,0.001531099
0.008514098,0.000314781
0.008460993,0.000741626
0.008789296,0.000684966
0.009457109,0.000564088
0.009838609,-0.000282045
0.00979755,-0.001256608
0.00924257,0.001249054
0.009086136,0.003739606
0.008241062,0.004818677
0.007755681,0.005285814
0.007601374,0.005745394
0.007429079,0.005890195
0.007192613,0.006188608
0.006740208,0.005567858
0.006493327,0.005875085
0.006241942,0.005930486
0.006094052,0.005342475
0.006019454,0.005164937
0.005942007,0.004858969
0.005871581,0.004263402
0.005769969,0.003948621
0.005729639,0.002948874
0.005813478,0.001047593
0.006011839,-0.000934273
0.006274248,-0.000355073
0.006732383,0.002804076
0.006885946,0.005020138
0.007095753,0.00431125
0.007364708,0.004545447
0.007353659,0.004247035
0.007409169,0.004835046
0.007394533,0.005399136
0.007196748,0.005366398
0.006992025,0.006197422
0.006951907,0.005987147
0.006933888,0.006358589
0.006814307,0.006866018
0.006564395,0.006204976
0.006371342,0.006043808
0.006216337,0.006131948
0.00608053,0.005326106
0.006022122,0.00582598
0.005958297,0.004882894
0.005890921,0.004697802
0.005890321,0.004802308
0.006007445,0.003497854
0.006439074,0.001128178
0.007379047,-0.000789472
0.007934892,-0.000580457
0.008125588,-0.000289599
0.008132174,-0.000580457
0.008463477,-0.001675898
0.008859273,-0.002062449
0.009040248,-0.001322084
0.009098038,0.000588013
0.009137002,0.003021904
0.00824432,0.004721725
0.007792218,0.00539158
0.007645238,0.00526189
0.007468247,0.005584227
0.00721495,0.005657256
0.006791795,0.006172239
0.006544179,0.006390068
0.006359535,0.005294628
0.00610769,0.005028952
0.00594521,0.005109535
0.005893308,0.004585739
0.005771007,0.004391834
0.005785435,0.004126158
0.005952274,0.002860736
0.006424288,0.000265676
0.007329214,-0.000805841
0.0078248,-0.00041929
0.00774123,-0.00109544
0.007636189,-0.000999747
0.008057734,-0.002127925
0.008355031,-0.002030972
0.008453577,-0.000588013
0.008636626,0.000540165
0.008596248,0.003417271
0.007809582,0.00491563
0.0076007,0.005681179
0.007423628,0.005366398
0.007324247,0.004931999
0.006958553,0.005834793
0.006607694,0.006036254
0.006366485,0.005351288
0.006144005,0.005149829
0.005930634,0.004931999
0.005862236,0.004955922
0.005784595,0.004254589
0.005677529,0.004488786
0.00566144,0.003996469
0.005865129,0.002780151
0.006479957,-1.63E-05
0.007434963,-0.000773104
0.007611511,-0.000773104
0.007691832,-0.000805841
0.0078395,-0.001450513
0.008269756,-0.001063962
0.009049412,-0.000289599
0.008950309,0.000168723
0.009222344,0.003280024
0.00889281,0.004126158
0.00799424,0.005157383
0.007417635,0.005375211
0.0072336,0.005351288
0.007087044,0.006325853
0.006884832,0.005842349
0.006547493,0.007091401
0.006264421,0.00582598
0.006098221,0.005044061
0.005966432,0.005503643
0.005950371,0.004673879
0.005905374,0.004738093
0.005888207,0.004545447
0.006068024,0.004263402
0.006167999,0.004617218
0.006315642,0.004303696
0.006586723,0.004529078
0.006459468,0.004496342
0.006522964,0.00506043
0.006423748,0.00506043
0.006580362,0.005044061
0.00675759,0.004738093
0.006872114,0.005487274
0.006826187,0.005543935
0.006750675,0.005455795
0.006706194,0.00582598
0.006654793,0.006027439
0.006635789,0.006140761
0.006590302,0.005560304
0.00649246,0.005503643
0.006330049,0.005294628
0.006172936,0.005633333
0.006039979,0.005567858
0.005943919,0.005358843
0.005912448,0.005036507
0.00584855,0.005197675
0.005775506,0.005003769
0.005692357,0.005076799
0.005773605,0.0047872
0.005866402,0.004367911
0.006006723,0.004649955
0.005897435,0.00410979
0.006109694,0.004553003
0.006171194,0.003280024
0.006219602,0.002022157
0.006267622,0.001756481
0.006590735,0.004166449
0.006638071,0.004133713
0.006703069,0.005012583
0.006662382,0.006100469
0.006504685,0.006301928
0.006532842,0.006543681
0.006537229,0.00601107
0.006462502,0.007139248
0.006259789,0.006978081
0.006146881,0.006970525
0.006005704,0.006245268
0.005871246,0.005487274
0.005790723,0.005302182
0.005734907,0.005318551
0.005653328,0.005076799
0.005618945,0.004553003
0.00578616,0.003747161
0.006215319,0.00116847
0.007069161,-0.000516242
0.007542744,-0.000289599
0.007671307,-0.000161168
0.007659876,-0.00067741
0.008019775,-0.001644419
0.008359362,-0.001837065
0.008709271,5.66E-05
0.008655022,0.002635352
0.008624402,0.004384279
0.007833861,0.005697548
0.007457774,0.0062289
0.007462586,0.006615452
0.007274604,0.006873572
0.007082415,0.006325853
0.006709785,0.006849649
0.006482073,0.006164684
0.006271152,0.006721218
0.006092411,0.005463351
0.005954496,0.005423059
0.005872849,0.005302182
0.00577412,0.004899263
0.005689754,0.004851415
0.005850447,0.003472671
0.006537627,0.00095064
0.007278052,-0.000708889
0.007907276,-0.000741626
0.007992444,-0.001225131
0.007696462,-0.00151473
0.007875401,-0.001256608
0.008398523,-0.001498361
0.008376576,-0.001071517
0.008395381,0.000717702
0.008309166,0.004093421
0.007728517,0.005366398
0.007399698,0.005890195
0.007365153,0.006148315
0.007275307,0.00643036
0.00696505,0.006607896
0.00658793,0.006809357
0.006385439,0.006640634
0.006171576,0.005785688
0.006034858,0.005705102
0.005940601,0.005044061
0.005798078,0.004891707
0.005681064,0.004585739
0.005637908,0.004197928
0.005818371,0.002853181
0.006249401,0.000596826
0.007168902,-0.000902794
0.007732011,-0.00041929
